RPT DATE,RPT NUM.,RIG,WELL NAME,JOB,RIG SUPERV,RIG PHONE,CONTRACTOR,ELEVATION,SPUD DATE,DFS,DOL,MD,PRESENT OPERATIONS,ACTIVITY PLANNED,Report_title,index,FROM,TO,HRS,PHASE,CODE,NPT,OPERATIONS,MD/TVD,24 HR FTG,HRS DRLG
 10/28/2020,9, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank",, Frontier Drilling,5415.1,,,8,," Setting surface casing on pipe racks, commission rig, rigging up floor"," Complete RU,  Rig Inspection,  Clean and drift surface casing.pre-spud meeting",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10282020_10282020_3_reporttmp.pdf,47,07:30,18:00,10.5,Rig Move In,Rig Up & Tear Down,,"Rigging Up with Frontier Drilling: 1 Superintendent, 1 Rig Manager, and 6 man Crew.  Fire up generators, and 
boiler.  Place electric lines in suitcases,  finish hanging conductor riser,  weld riser to conductor casing already in 
ground, hang rotating head and secure to conductor riser, attach flexible flowline to  rotating head assembly. 
Center riser and secure to substructure with turnbuckles.  Fire up all available electric systems commissioning 
generators,  mud pumps, solids control system , draw works,  top drive, mud pit agitators. Start mud up by 
adding gel to mud system.  Circulate mud system at  500 - 1200 gpm",,,
 10/28/2020,9, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank",, Frontier Drilling,5415.1,,,8,," Setting surface casing on pipe racks, commission rig, rigging up floor"," Complete RU,  Rig Inspection,  Clean and drift surface casing.pre-spud meeting",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10282020_10282020_3_reporttmp.pdf,48,18:00,06:00,12.0,Rig Move In,Rig Up & Tear Down,,"Pre-tour safety meeting,  Continue with conditioning as above, Count drill pipe , hang refurbished doors,  Rig 
hands to start OSHA  Inspection prior to Operations Supt. / DSM Inspect rig tomorrow. Set cat walk into place, 
lift  V door into place, set pipe racks .",,,
 10/29/2020,10, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank", 281-854-6858, Frontier Drilling,5415.1,,,9,," Building mud volume, Prepare to spud"," Complete  inspection, Rig Watch, Set up BHA, Spud Well",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10292020_10292020_15_reporttmp.pdf,45,06:00,12:00,6.0,Rig Move In,Rig Up & Tear Down,,"Continue Commissioning Operations by running Top Drive @110 RPM, Mud Pumps 1 & 3 @ 113 SPM, Draw 
works, Shakers, De-sander, DeSilter, Solids control. 
Install mousehole, build berms around flare stack to drain back to reserve pit.",,,
 10/29/2020,10, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank", 281-854-6858, Frontier Drilling,5415.1,,,9,," Building mud volume, Prepare to spud"," Complete  inspection, Rig Watch, Set up BHA, Spud Well",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10292020_10292020_15_reporttmp.pdf,46,12:00,17:00,5.0,Rig Move In,Other,,Pre-spud rig  rig inspection.,,,
 10/29/2020,10, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank", 281-854-6858, Frontier Drilling,5415.1,,,9,," Building mud volume, Prepare to spud"," Complete  inspection, Rig Watch, Set up BHA, Spud Well",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10292020_10292020_15_reporttmp.pdf,47,17:00,18:00,1.0,Rig Move In,Other,,"Pre-spud  meeting with all rig personnel, in person and via ZOOM.",,,
 10/29/2020,10, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank", 281-854-6858, Frontier Drilling,5415.1,,,9,," Building mud volume, Prepare to spud"," Complete  inspection, Rig Watch, Set up BHA, Spud Well",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10292020_10292020_15_reporttmp.pdf,48,18:00,06:00,12.0,Rig Move In,Rig Up & Tear Down,,"Work on rig inspection list, RU mudlogger shack.  Rigwatch not functioning in Mudlogger shack. Troubleshoot, 
Contact Rig watch support. the new cable will arrive before spud, Mud products and Mud engineer arrived. Build 
volume in mud pits per mud engineer recommendations. Rig 98% rigged up",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,45,06:00,06:30,0.5,Surface Drilling,Other,,"Safety meeting with DSM, Rig Manager, Driller and six crew members
Discussion on working at heights, trip hazards and electrical outlets",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,46,06:30,13:30,7.0,Surface Drilling,Other,,"Build mud volume from 400 bbls to 800 bbls of 8.6 ppg with 51 viscosity
Pick up 9 joints of heavy weight drill pipe
Rig crew work on  setting up  rig floor",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,47,13:30,14:30,1.0,Surface Drilling,Other,,Nabors training Rig-Cloud,,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,48,14:30,16:00,1.5,Surface Drilling,Other,,"Complete Final Rig Inspection , Rig is 100% rigged up and ready to drill
DSM and FORGE Operations Superintendent accept rig",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,49,16:00,16:30,0.5,Surface Drilling,Other,,"Pre-spud meeting with Frontier Superintendent, Rig Manager, three driller , six rig crew members, mud engineer, 
mud logger and two solids control",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,50,16:30,19:30,3.0,Surface Drilling,Trips,,"Tally VRSS, pick up and make up BHA #1",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,51,19:30,01:30,6.0,Surface Drilling,Repair Rig,Equipment Failure,Hydraulic line failed on grabber box.  Replace line.,,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,52,01:30,02:30,1.0,Surface Drilling,Dir Work,,Make up BHA,,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,53,02:30,04:00,1.5,Surface Drilling,,,"Drill cement and 18 feet of formation to test surface, directional and third party equipment
Frontier checking and pins and keepers in derrick
Tighten turn buckles on conductor and flowline",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,54,04:00,04:30,0.5,Surface Drilling,Other,,"Test Standpipe  and mudlines to 4,000 psi",,,
 10/30/2020,11, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1,,,10,," Pressure mud lines and stand pipe, repair trough pump", Spud well and drill surface,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10302020_10302020_3_reporttmp.pdf,55,04:30,06:00,1.5,Surface Drilling,Rig Up & Tear Down,Equipment Failure,Rig is  replacing water transfer pump for mud system.,,,
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,45,06:00,06:30,0.5,Surface Drilling,Other,,"Safety meeting with  Frontier Superintendent, Rig Manager, Driller , six rig crew members , Scout down hole and 
solids control
Topic working around over head equipment, Proper Personal Protection working with chemicals  and trip 
hazards",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,46,06:30,07:00,0.5,Surface Drilling,Other,,Crew change new crew  prepare to start drilling,1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,47,07:00,08:30,1.5,Surface Drilling,Drilling,,"Establish circulation, Start Drilling
Spud Well @ 7:15 am 
Drilling  17 1/2"" hole from  103' to  182' 
Circulate, Install MWD",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,48,08:30,12:00,3.5,Surface Drilling,Drilling,,"Drilling 17 1/2"" hole from  182' to 455' , Mud Weight 8.6, Viscosity 52, Survey at 349', AZM 287.22, INC 0.22",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,49,12:00,14:00,2.0,Surface Drilling,Other,,Nabors service tech arrived on location  and work on Rig Watch,1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,50,14:00,16:30,2.5,Surface Drilling,Drilling,,"Drilling 17 1/2"" hole from  455' to 862' , Mud Weight 8.7, Viscosity 55, Survey at 665', AZM 197.92, INC 0.40",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,51,16:30,17:30,1.0,Surface Drilling,Rig Service,,"Replace grabber dies on top drive, Service Rig",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,52,17:30,18:00,0.5,Surface Drilling,Drilling,,"Drilling 17 1/2"" hole from  862'  to  941' , Mud Weight 8.7, Viscosity 55, Survey at 851' ,  AZM 187.02, INC 0.88",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,53,18:00,22:00,4.0,Surface Drilling,Drilling,,"Pre Tour Safety Meeting , Contact State Engineer giving notice of Surface casing  run .
 Drill 17 1/2"" hole  941' to  1,241', Mud weight 8.7, VIS 60, Survey at 1137', AMZ 177, Inc  1.80",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,54,22:00,23:00,1.0,Surface Drilling,Other,,"When to unscrew the drill pipe to make a  connection the top drive could not break out the connection
 used the break out tongs, to disconnect the top drive.",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,55,23:00,04:30,5.5,Surface Drilling,Drilling,,"Drill 17 1/2"" hole 1,241' to 1,629'  Mud weight 8.7, VIS 70, Survey at 1,523' AMZ 124, Inc  0.66",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,56,04:30,05:30,1.0,Surface Drilling,Cond Mud & Circ,,"Circulate two bottoms up  hole clean, prepare to trip  out of hole",1629.0,1629.0,17.5
 10/31/2020,12, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,1.0,11,, Short trip: Trip out of the hole," Trip back to  bottom, Circulate, Trip out of hole, RU Casers, Run 13 3/8"" Casing , Cement,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_10312020_10312020_19_1_reporttmp.pdf,57,05:30,06:00,0.5,Surface Drilling,Trips,,Short trip: Start pulling out of the hole with drill pipe,1629.0,1629.0,17.5
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,45,06:00,13:30,7.5,Surface Drilling,Trips,,"Trip in  the hole  with directional BHA and drill pipe tag bottom at 1.629' no fill, bottom hole clean
circulate one bottoms up small amount of cutting recovered good clean well bore
Trip out of the hole stand in derrick drill pipe and drill collars
Lay down VRSS BHA",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,46,13:30,14:30,1.0,Surface Casing,Other,,"Held Safety Meeting with eight Wyoming Casing personnel, Nine Frontier personnel,  DSM
Rig up Wyoming Casing  equipment",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,47,14:30,18:00,3.5,Surface Casing,Run Csg & Cement,,"Surface Casing 13 3/8"" X 68 ppf, L80, BTC threads, Run as follows Float Shoe, 1 joint of  casing (shoe track), Float 
Collar
41 joints or 13 3/8"" casing, (total of 42 joints of casing) bottom of  float shoe 1,629', (bottom of well 1,629')
14 centralizer, 1 cement basket",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,48,18:00,19:30,1.5,Surface Casing,Cond Mud & Circ,,"Establish circulation, circulate well, while circulating rig down casing run equipment 
Rig up cement equipment to rig floor",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,49,19:30,20:00,0.5,Surface Casing,Other,,"Safety Meeting , Lay down CRT tool,  Safety Meeting Rig up cement head, establish circulation,",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,50,20:00,22:00,2.0,Surface Casing,Run Csg & Cement,,"RU Cementers, troubleshoot computer recording problems,",1629.0,,
 11/01/2020,13, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Leroy Swearingen , Bob Frank, Duane Winkler", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,2.0,12,," Remove Cement Head, Prepare cut off conductor"," Cut off conductor and surface casing, weld on surface casing head, NU BOP Test BOPE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_11012020_11012020_21_reporttmp.pdf,51,22:00,01:00,3.0,Surface Casing,Run Csg & Cement,,"Safety Meeting, Test pump and lines to 3000 psi, cement with 30 bbls fresh water ahead, 50 bbls of 10.5 ppg 
sepiolite pacer, 13 bbls Sodium SIlicate, 5 bbls fresh water,  Drop bottom plug, follow with 410 bbls of 12.92 ppg, 
RC Thermalite-HT Cement at 5 BPM. Drop top plug, Displace with 237 bbls fresh water,  Over displace 3 bbls. , 
floats held.  212 bbls cement to surface. Check annulus cement at surface , recheck 30 minutes later cement at 
surface and stagnant, Good returns through out job. No losses,  Flush out conductor riser, RD Cementers",1629.0,,
